Date,Open,High,Low,Close,Adj Close,Volume
1998-07-13,2679.620117,2679.620117,2679.620117,2679.620117,2679.620117,0
1998-07-14,2706.780029,2706.780029,2706.780029,2706.780029,2706.780029,0
1998-07-15,2728.159912,2728.159912,2728.159912,2728.159912,2728.159912,0
1998-07-16,2719.770020,2719.770020,2719.770020,2719.770020,2719.770020,0
1998-07-17,2781.909912,2781.909912,2781.909912,2781.909912,2781.909912,0
1998-07-20,2823.679932,2823.679932,2823.679932,2823.679932,2823.679932,0
1998-07-21,2909.360107,2909.360107,2909.360107,2909.360107,2909.360107,0
1998-07-22,2840.500000,2840.500000,2840.500000,2840.500000,2840.500000,0
1998-07-23,2894.939941,2894.939941,2894.939941,2894.939941,2894.939941,0
1998-07-24,3043.300049,3043.300049,3043.300049,3043.300049,3043.300049,0
1998-07-27,3063.949951,3063.949951,3063.949951,3063.949951,3063.949951,0
1998-07-28,3056.409912,3056.409912,3056.409912,3056.409912,3056.409912,0
1998-07-29,3037.020020,3037.020020,3037.020020,3037.020020,3037.020020,0
1998-07-30,2996.659912,2996.659912,2996.659912,2996.659912,2996.659912,0
1998-07-31,3066.709961,3066.709961,3066.709961,3066.709961,3066.709961,0
1998-08-03,2985.419922,2985.419922,2985.419922,2985.419922,2985.419922,0
1998-08-04,2970.790039,2970.790039,2970.790039,2970.790039,2970.790039,0
1998-08-05,2901.699951,2901.699951,2901.699951,2901.699951,2901.699951,0
1998-08-06,2980.350098,2980.350098,2980.350098,2980.350098,2980.350098,0
1998-08-07,3066.060059,3066.060059,3066.060059,3066.060059,3066.060059,0
1998-08-10,2990.530029,2990.530029,2990.530029,2990.530029,2990.530029,0
1998-08-11,2775.800049,2775.800049,2775.800049,2775.800049,2775.800049,0
1998-08-12,2886.860107,2886.860107,2886.860107,2886.860107,2886.860107,0
1998-08-13,2860.159912,2860.159912,2860.159912,2860.159912,2860.159912,0
1998-08-14,2894.860107,2894.860107,2894.860107,2894.860107,2894.860107,0
1998-08-17,2857.659912,2857.659912,2857.659912,2857.659912,2857.659912,0
1998-08-18,2928.360107,2928.360107,2928.360107,2928.360107,2928.360107,0
1998-08-19,3018.350098,3018.350098,3018.350098,3018.350098,3018.350098,0
1998-08-20,2944.620117,2944.620117,2944.620117,2944.620117,2944.620117,0
1998-08-21,2809.010010,2809.010010,2809.010010,2809.010010,2809.010010,0
1998-08-24,2855.260010,2855.260010,2855.260010,2855.260010,2855.260010,0
1998-08-25,2905.959961,2905.959961,2905.959961,2905.959961,2905.959961,0
1998-08-26,2838.370117,2838.370117,2838.370117,2838.370117,2838.370117,0
1998-08-27,2712.379883,2712.379883,2712.379883,2712.379883,2712.379883,0
1998-08-28,2582.120117,2582.120117,2582.120117,2582.120117,2582.120117,0
1998-08-31,2451.270020,2451.270020,2451.270020,2451.270020,2451.270020,0
1998-09-01,2319.850098,2319.850098,2319.850098,2319.850098,2319.850098,0
1998-09-02,2489.810059,2489.810059,2489.810059,2489.810059,2489.810059,0
1998-09-03,2411.500000,2411.500000,2411.500000,2411.500000,2411.500000,0
1998-09-04,2476.959961,2476.959961,2476.959961,2476.959961,2476.959961,0
1998-09-07,2544.790039,2544.790039,2544.790039,2544.790039,2544.790039,0
1998-09-08,2639.870117,2639.870117,2639.870117,2639.870117,2639.870117,0
1998-09-09,2694.250000,2694.250000,2694.250000,2694.250000,2694.250000,0
1998-09-10,2537.070068,2537.070068,2537.070068,2537.070068,2537.070068,0
1998-09-11,2589.810059,2589.810059,2589.810059,2589.810059,2589.810059,0
1998-09-14,2679.290039,2679.290039,2679.290039,2679.290039,2679.290039,0
1998-09-15,2639.459961,2639.459961,2639.459961,2639.459961,2639.459961,0
1998-09-16,2666.959961,2666.959961,2666.959961,2666.959961,2666.959961,0
1998-09-17,2535.909912,2535.909912,2535.909912,2535.909912,2535.909912,0
1998-09-18,2504.820068,2504.820068,2504.820068,2504.820068,2504.820068,0
1998-09-21,2362.840088,2362.840088,2362.840088,2362.840088,2362.840088,0
1998-09-22,2429.550049,2429.550049,2429.550049,2429.550049,2429.550049,0
1998-09-23,2454.000000,2454.000000,2454.000000,2454.000000,2454.000000,0
1998-09-24,2563.250000,2563.250000,2563.250000,2563.250000,2563.250000,0
1998-09-25,2507.340088,2507.340088,2507.340088,2507.340088,2507.340088,0
1998-09-28,2524.729980,2524.729980,2524.729980,2524.729980,2524.729980,0
1998-09-29,2524.219971,2524.219971,2524.219971,2524.219971,2524.219971,0
1998-09-30,2452.379883,2452.379883,2452.379883,2452.379883,2452.379883,0
1998-10-01,2274.379883,2274.379883,2274.379883,2274.379883,2274.379883,0
1998-10-02,2085.209961,2085.209961,2085.209961,2085.209961,2085.209961,0
1998-10-05,2117.169922,2117.169922,2117.169922,2117.169922,2117.169922,0
1998-10-06,2150.030029,2150.030029,2150.030029,2150.030029,2150.030029,0
1998-10-07,2087.179932,2087.179932,2087.179932,2087.179932,2087.179932,0
1998-10-08,1875.000000,1875.000000,1875.000000,1875.000000,1875.000000,0
1998-10-09,1934.060059,1934.060059,1934.060059,1934.060059,1934.060059,0
1998-10-12,2109.459961,2109.459961,2109.459961,2109.459961,2109.459961,0
1998-10-13,2153.739990,2153.739990,2153.739990,2153.739990,2153.739990,0
1998-10-14,2181.479980,2181.479980,2181.479980,2181.479980,2181.479980,0
1998-10-15,2304.860107,2304.860107,2304.860107,2304.860107,2304.860107,0
1998-10-16,2391.540039,2391.540039,2391.540039,2391.540039,2391.540039,0
1998-10-19,2448.000000,2448.000000,2448.000000,2448.000000,2448.000000,0
1998-10-20,2587.679932,2587.679932,2587.679932,2587.679932,2587.679932,0
1998-10-21,2514.300049,2514.300049,2514.300049,2514.300049,2514.300049,0
1998-10-22,2460.649902,2460.649902,2460.649902,2460.649902,2460.649902,0
1998-10-23,2511.360107,2511.360107,2511.360107,2511.360107,2511.360107,0
1998-10-26,2542.620117,2542.620117,2542.620117,2542.620117,2542.620117,0
1998-10-27,2612.429932,2612.429932,2612.429932,2612.429932,2612.429932,0
1998-10-28,2546.919922,2546.919922,2546.919922,2546.919922,2546.919922,0
1998-10-29,2520.959961,2520.959961,2520.959961,2520.959961,2520.959961,0
1998-10-30,2554.649902,2554.649902,2554.649902,2554.649902,2554.649902,0
1998-11-02,2665.229980,2665.229980,2665.229980,2665.229980,2665.229980,0
1998-11-03,2670.340088,2670.340088,2670.340088,2670.340088,2670.340088,0
1998-11-04,2686.399902,2686.399902,2686.399902,2686.399902,2686.399902,0
1998-11-05,2686.290039,2686.290039,2686.290039,2686.290039,2686.290039,0
1998-11-06,2742.750000,2742.750000,2742.750000,2742.750000,2742.750000,0
1998-11-09,2766.870117,2766.870117,2766.870117,2766.870117,2766.870117,0
1998-11-10,2704.489990,2704.489990,2704.489990,2704.489990,2704.489990,0
1998-11-11,2758.649902,2758.649902,2758.649902,2758.649902,2758.649902,0
1998-11-12,2715.919922,2715.919922,2715.919922,2715.919922,2715.919922,0
1998-11-13,2687.459961,2687.459961,2687.459961,2687.459961,2687.459961,0
1998-11-16,2671.820068,2671.820068,2671.820068,2671.820068,2671.820068,0
1998-11-17,2662.050049,2662.050049,2662.050049,2662.050049,2662.050049,0
1998-11-18,2687.000000,2687.000000,2687.000000,2687.000000,2687.000000,0
1998-11-19,2795.149902,2795.149902,2795.149902,2795.149902,2795.149902,0
1998-11-20,2855.169922,2855.169922,2855.169922,2855.169922,2855.169922,0
1998-11-23,2899.189941,2899.189941,2899.189941,2899.189941,2899.189941,0
1998-11-24,2877.699951,2877.699951,2877.699951,2877.699951,2877.699951,0
1998-11-25,2879.750000,2879.750000,2879.750000,2879.750000,2879.750000,0
1998-11-26,2914.149902,2914.149902,2914.149902,2914.149902,2914.149902,0
1998-11-27,3000.510010,3000.510010,3000.510010,3000.510010,3000.510010,0
1998-11-30,3010.570068,3010.570068,3010.570068,3010.570068,3010.570068,0
1998-12-01,2850.209961,2850.209961,2850.209961,2850.209961,2850.209961,0
1998-12-02,2954.639893,2954.639893,2954.639893,2954.639893,2954.639893,0
1998-12-03,2954.100098,2954.100098,2954.100098,2954.100098,2954.100098,0
1998-12-04,3032.030029,3032.030029,3032.030029,3032.030029,3032.030029,0
1998-12-07,3034.729980,3034.729980,3034.729980,3034.729980,3034.729980,0
1998-12-08,3053.889893,3053.889893,3053.889893,3053.889893,3053.889893,0
1998-12-09,2977.399902,2977.399902,2977.399902,2977.399902,2977.399902,0
1998-12-10,3039.639893,3039.639893,3039.639893,3039.639893,3039.639893,0
1998-12-11,2977.399902,2977.399902,2977.399902,2977.399902,2977.399902,0
1998-12-14,2986.010010,2986.010010,2986.010010,2986.010010,2986.010010,0
1998-12-15,3003.879883,3003.879883,3003.879883,3003.879883,3003.879883,0
1998-12-16,3120.489990,3120.489990,3120.489990,3120.489990,3120.489990,0
1998-12-17,3179.100098,3179.100098,3179.100098,3179.100098,3179.100098,0
1998-12-18,3237.780029,3237.780029,3237.780029,3237.780029,3237.780029,0
1998-12-21,3322.860107,3322.860107,3322.860107,3322.860107,3322.860107,0
1998-12-22,3315.780029,3315.780029,3315.780029,3315.780029,3315.780029,0
1998-12-23,3343.629883,3343.629883,3343.629883,3343.629883,3343.629883,0
1998-12-24,3343.629883,3343.629883,3343.629883,3343.629883,3343.629883,0
1998-12-25,null,null,null,null,null,null
1998-12-28,3278.310059,3278.310059,3278.310059,3278.310059,3278.310059,0
1998-12-29,3237.080078,3237.080078,3237.080078,3237.080078,3237.080078,0
1998-12-30,3249.510010,3249.510010,3249.510010,3249.510010,3249.510010,0
1998-12-31,3249.510010,3249.510010,3249.510010,3249.510010,3249.510010,0
1999-01-01,null,null,null,null,null,null
1999-01-04,3548.679932,3548.679932,3548.679932,3548.679932,3548.679932,0
1999-01-05,3559.489990,3559.489990,3559.489990,3559.489990,3559.489990,0
1999-01-06,3826.919922,3826.919922,3826.919922,3826.919922,3826.919922,0
1999-01-07,3826.379883,3826.379883,3826.379883,3826.379883,3826.379883,0
1999-01-08,3962.409912,3962.409912,3962.409912,3962.409912,3962.409912,0
1999-01-11,3908.530029,3908.530029,3908.530029,3908.530029,3908.530029,0
1999-01-12,3877.250000,3877.250000,3877.250000,3877.250000,3877.250000,0
1999-01-13,3605.959961,3605.959961,3605.959961,3605.959961,3605.959961,0
1999-01-14,3855.810059,3855.810059,3855.810059,3855.810059,3855.810059,0
1999-01-15,3949.790039,3949.790039,3949.790039,3949.790039,3949.790039,0
1999-01-18,4138.580078,4138.580078,4138.580078,4138.580078,4138.580078,0
1999-01-19,4280.870117,4280.870117,4280.870117,4280.870117,4280.870117,0
1999-01-20,4420.339844,4420.339844,4420.339844,4420.339844,4420.339844,0
1999-01-21,4309.459961,4309.459961,4309.459961,4309.459961,4309.459961,0
1999-01-22,4141.390137,4141.390137,4141.390137,4141.390137,4141.390137,0
1999-01-25,4281.689941,4281.689941,4281.689941,4281.689941,4281.689941,0
1999-01-26,4477.279785,4477.279785,4477.279785,4477.279785,4477.279785,0
1999-01-27,4596.740234,4596.740234,4596.740234,4596.740234,4596.740234,0
1999-01-28,4618.899902,4618.899902,4618.899902,4618.899902,4618.899902,0
1999-01-29,4651.790039,4651.790039,4651.790039,4651.790039,4651.790039,0
1999-02-01,4744.959961,4744.959961,4744.959961,4744.959961,4744.959961,0
1999-02-02,4673.160156,4673.160156,4673.160156,4673.160156,4673.160156,0
1999-02-03,4592.669922,4592.669922,4592.669922,4592.669922,4592.669922,0
1999-02-04,4705.750000,4705.750000,4705.750000,4705.750000,4705.750000,0
1999-02-05,4661.359863,4661.359863,4661.359863,4661.359863,4661.359863,0
1999-02-08,4648.100098,4648.100098,4648.100098,4648.100098,4648.100098,0
1999-02-09,4540.189941,4540.189941,4540.189941,4540.189941,4540.189941,0
1999-02-10,4432.290039,4432.290039,4432.290039,4432.290039,4432.290039,0
1999-02-11,4596.479980,4596.479980,4596.479980,4596.479980,4596.479980,0
1999-02-12,4727.009766,4727.009766,4727.009766,4727.009766,4727.009766,0
1999-02-15,4701.060059,4701.060059,4701.060059,4701.060059,4701.060059,0
1999-02-16,4782.919922,4782.919922,4782.919922,4782.919922,4782.919922,0
1999-02-17,4633.189941,4633.189941,4633.189941,4633.189941,4633.189941,0
1999-02-18,4655.270020,4655.270020,4655.270020,4655.270020,4655.270020,0
1999-02-19,4662.810059,4662.810059,4662.810059,4662.810059,4662.810059,0
1999-02-22,4656.229980,4656.229980,4656.229980,4656.229980,4656.229980,0
1999-02-23,4735.060059,4735.060059,4735.060059,4735.060059,4735.060059,0
1999-02-24,4712.439941,4712.439941,4712.439941,4712.439941,4712.439941,0
1999-02-25,4646.819824,4646.819824,4646.819824,4646.819824,4646.819824,0
1999-02-26,4545.299805,4545.299805,4545.299805,4545.299805,4545.299805,0
1999-03-01,4458.270020,4458.270020,4458.270020,4458.270020,4458.270020,0
1999-03-02,4476.270020,4476.270020,4476.270020,4476.270020,4476.270020,0
1999-03-03,4375.009766,4375.009766,4375.009766,4375.009766,4375.009766,0
1999-03-04,4286.979980,4286.979980,4286.979980,4286.979980,4286.979980,0
1999-03-05,4330.129883,4330.129883,4330.129883,4330.129883,4330.129883,0
1999-03-08,4230.569824,4230.569824,4230.569824,4230.569824,4230.569824,0
1999-03-09,4126.000000,4126.000000,4126.000000,4126.000000,4126.000000,0
1999-03-10,3905.760010,3905.760010,3905.760010,3905.760010,3905.760010,0
1999-03-11,4062.850098,4062.850098,4062.850098,4062.850098,4062.850098,0
1999-03-12,4191.140137,4191.140137,4191.140137,4191.140137,4191.140137,0
1999-03-15,4241.250000,4241.250000,4241.250000,4241.250000,4241.250000,0
1999-03-16,4195.229980,4195.229980,4195.229980,4195.229980,4195.229980,0
1999-03-17,4244.720215,4244.720215,4244.720215,4244.720215,4244.720215,0
1999-03-18,4229.410156,4229.410156,4229.410156,4229.410156,4229.410156,0
1999-03-19,4223.069824,4223.069824,4223.069824,4223.069824,4223.069824,0
1999-03-22,4106.479980,4106.479980,4106.479980,4106.479980,4106.479980,0
1999-03-23,3968.050049,3968.050049,3968.050049,3968.050049,3968.050049,0
1999-03-24,3796.679932,3796.679932,3796.679932,3796.679932,3796.679932,0
1999-03-25,3923.000000,3923.000000,3923.000000,3923.000000,3923.000000,0
1999-03-26,3877.790039,3877.790039,3877.790039,3877.790039,3877.790039,0
1999-03-29,3953.229980,3953.229980,3953.229980,3953.229980,3953.229980,0
1999-03-30,3980.919922,3980.919922,3980.919922,3980.919922,3980.919922,0
1999-03-31,3893.060059,3893.060059,3893.060059,3893.060059,3893.060059,0
1999-04-01,3869.939941,3869.939941,3869.939941,3869.939941,3869.939941,0
1999-04-02,3869.939941,3869.939941,3869.939941,3869.939941,3869.939941,0
1999-04-05,3869.939941,3869.939941,3869.939941,3869.939941,3869.939941,0
1999-04-06,3835.590088,3835.590088,3835.590088,3835.590088,3835.590088,0
1999-04-07,3872.149902,3872.149902,3872.149902,3872.149902,3872.149902,0
1999-04-08,3859.020020,3859.020020,3859.020020,3859.020020,3859.020020,0
1999-04-09,3956.889893,3956.889893,3956.889893,3956.889893,3956.889893,0
1999-04-12,3960.560059,3960.560059,3960.560059,3960.560059,3960.560059,0
1999-04-13,4098.399902,4098.399902,4098.399902,4098.399902,4098.399902,0
1999-04-14,4216.479980,4216.479980,4216.479980,4216.479980,4216.479980,0
1999-04-15,4178.140137,4178.140137,4178.140137,4178.140137,4178.140137,0
1999-04-16,4193.790039,4193.790039,4193.790039,4193.790039,4193.790039,0
1999-04-19,4095.560059,4095.560059,4095.560059,4095.560059,4095.560059,0
1999-04-20,3937.270020,3937.270020,3937.270020,3937.270020,3937.270020,0
1999-04-21,4014.060059,4014.060059,4014.060059,4014.060059,4014.060059,0
1999-04-22,3999.909912,3999.909912,3999.909912,3999.909912,3999.909912,0
1999-04-23,4023.840088,4023.840088,4023.840088,4023.840088,4023.840088,0
1999-04-26,4015.860107,4015.860107,4015.860107,4015.860107,4015.860107,0
1999-04-27,4108.200195,4108.200195,4108.200195,4108.200195,4108.200195,0
1999-04-28,4093.699951,4093.699951,4093.699951,4093.699951,4093.699951,0
1999-04-29,4091.270020,4091.270020,4091.270020,4091.270020,4091.270020,0
1999-04-30,4198.370117,4198.370117,4198.370117,4198.370117,4198.370117,0
1999-05-03,4193.359863,4193.359863,4193.359863,4193.359863,4193.359863,0
1999-05-04,4168.100098,4168.100098,4168.100098,4168.100098,4168.100098,0
1999-05-05,4093.159912,4093.159912,4093.159912,4093.159912,4093.159912,0
1999-05-06,4066.280029,4066.280029,4066.280029,4066.280029,4066.280029,0
1999-05-07,3968.250000,3968.250000,3968.250000,3968.250000,3968.250000,0
1999-05-10,3855.020020,3855.020020,3855.020020,3855.020020,3855.020020,0
1999-05-11,3883.370117,3883.370117,3883.370117,3883.370117,3883.370117,0
1999-05-12,3910.489990,3910.489990,3910.489990,3910.489990,3910.489990,0
1999-05-13,3910.489990,3910.489990,3910.489990,3910.489990,3910.489990,0
1999-05-14,3926.739990,3926.739990,3926.739990,3926.739990,3926.739990,0
1999-05-17,3827.300049,3827.300049,3827.300049,3827.300049,3827.300049,0
1999-05-18,3858.110107,3858.110107,3858.110107,3858.110107,3858.110107,0
1999-05-19,3918.370117,3918.370117,3918.370117,3918.370117,3918.370117,0
