Date,Open,High,Low,Close,Adj Close,Volume
2003-10-15,4161.790039,4239.729980,4161.790039,4226.919922,4226.919922,0
2003-10-16,4220.279785,4245.459961,4212.470215,4242.899902,4242.899902,0
2003-10-17,4242.549805,4253.750000,4227.700195,4231.149902,4231.149902,0
2003-10-20,4235.259766,4264.660156,4227.140137,4263.759766,4263.759766,0
2003-10-21,4281.589844,4292.279785,4268.509766,4289.620117,4289.620117,0
2003-10-22,4289.959961,4301.029785,4233.049805,4240.910156,4240.910156,0
2003-10-23,4205.410156,4208.509766,4156.390137,4187.049805,4187.049805,0
2003-10-24,4190.580078,4191.089844,4167.129883,4185.140137,4185.140137,0
2003-10-27,4193.589844,4227.529785,4180.089844,4222.490234,4222.490234,0
2003-10-28,4218.850098,4258.509766,4218.379883,4243.910156,4243.910156,0
2003-10-29,4273.589844,4314.600098,4273.589844,4306.930176,4306.930176,0
2003-10-30,4316.569824,4354.350098,4307.310059,4342.609863,4342.609863,0
2003-10-31,4332.910156,4364.069824,4330.770020,4360.529785,4360.529785,0
2003-11-03,4366.600098,4434.270020,4363.759766,4434.270020,4434.270020,0
2003-11-04,4421.379883,4421.870117,4359.140137,4373.779785,4373.779785,0
2003-11-05,4362.810059,4362.810059,4319.100098,4332.410156,4332.410156,0
2003-11-06,4335.520020,4344.290039,4298.020020,4341.479980,4341.479980,0
2003-11-07,4352.149902,4389.549805,4352.149902,4369.049805,4369.049805,0
2003-11-10,4372.009766,4385.500000,4354.649902,4360.700195,4360.700195,0
2003-11-11,4344.649902,4344.649902,4315.060059,4323.990234,4323.990234,0
2003-11-12,4324.279785,4345.740234,4317.490234,4340.439941,4340.439941,0
2003-11-13,4355.879883,4365.459961,4323.020020,4340.740234,4340.740234,0
2003-11-14,4332.370117,4355.359863,4332.029785,4344.649902,4344.649902,0
2003-11-17,4326.830078,4326.830078,4275.759766,4280.680176,4280.680176,0
2003-11-18,4294.410156,4322.080078,4253.759766,4264.649902,4264.649902,0
2003-11-19,4246.250000,4246.250000,4189.879883,4233.240234,4233.240234,0
2003-11-20,4254.089844,4262.069824,4189.509766,4215.649902,4215.649902,0
2003-11-21,4212.930176,4235.600098,4206.089844,4233.140137,4233.140137,0
2003-11-24,4237.060059,4290.160156,4235.910156,4284.899902,4284.899902,0
2003-11-25,4297.939941,4343.490234,4297.939941,4343.279785,4343.279785,0
2003-11-26,4350.870117,4372.859863,4320.319824,4320.319824,4320.319824,0
2003-11-27,4333.660156,4357.609863,4331.120117,4357.609863,4357.609863,0
2003-11-28,4355.740234,4363.209961,4330.609863,4363.209961,4363.209961,0
2003-12-01,4383.100098,4429.560059,4383.100098,4423.410156,4423.410156,0
2003-12-02,4421.750000,4434.279785,4406.189941,4414.939941,4414.939941,0
2003-12-03,4422.149902,4460.439941,4419.810059,4460.439941,4460.439941,0
2003-12-04,4455.970215,4489.589844,4444.080078,4489.589844,4489.589844,0
2003-12-05,4481.759766,4483.000000,4422.640137,4444.890137,4444.890137,0
2003-12-08,4433.879883,4433.879883,4399.009766,4410.750000,4410.750000,0
2003-12-09,4436.680176,4441.399902,4413.040039,4426.970215,4426.970215,0
2003-12-10,4412.009766,4413.959961,4384.490234,4402.470215,4402.470215,0
2003-12-11,4403.810059,4427.060059,4403.810059,4421.189941,4421.189941,0
2003-12-12,4438.270020,4460.930176,4435.379883,4450.910156,4450.910156,0
2003-12-15,4474.790039,4489.299805,4447.930176,4452.459961,4452.459961,0
2003-12-16,4445.890137,4462.910156,4425.169922,4431.399902,4431.399902,0
2003-12-17,4434.020020,4434.979980,4402.720215,4412.720215,4412.720215,0
2003-12-18,4388.339844,4430.540039,4388.339844,4430.540039,4430.540039,0
2003-12-19,4434.109863,4440.290039,4405.709961,4418.290039,4418.290039,0
2003-12-22,4424.529785,4440.290039,4419.919922,4430.720215,4430.720215,0
2003-12-23,4433.470215,4447.529785,4431.339844,4438.790039,4438.790039,0
2003-12-24,null,null,null,null,null,null
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,4445.020020,4467.529785,4441.029785,4466.520020,4466.520020,0
2003-12-30,4465.779785,4477.870117,4459.799805,4469.229980,4469.229980,0
2003-12-31,null,null,null,null,null,null
2004-01-01,null,null,null,null,null,null
2004-01-02,4472.330078,4528.910156,4470.700195,4528.910156,4528.910156,0
2004-01-05,4527.509766,4547.359863,4525.830078,4546.930176,4546.930176,0
2004-01-06,4553.000000,4563.379883,4531.790039,4540.390137,4540.390137,0
2004-01-07,4548.649902,4562.759766,4542.229980,4550.939941,4550.939941,0
2004-01-08,4560.850098,4577.500000,4556.790039,4563.990234,4563.990234,0
2004-01-09,4573.700195,4597.399902,4571.240234,4584.450195,4584.450195,0
2004-01-12,4584.359863,4586.500000,4556.950195,4579.680176,4579.680176,0
2004-01-13,4594.180176,4606.450195,4574.859863,4583.020020,4583.020020,0
2004-01-14,4586.600098,4610.540039,4581.290039,4604.080078,4604.080078,0
2004-01-15,4604.310059,4628.060059,4603.680176,4619.120117,4619.120117,0
2004-01-16,4630.930176,4691.100098,4630.930176,4682.649902,4682.649902,0
2004-01-19,4701.819824,4730.080078,4694.120117,4730.080078,4730.080078,0
2004-01-20,4734.290039,4734.290039,4703.120117,4703.120117,4703.120117,0
2004-01-21,4698.620117,4714.060059,4694.120117,4700.339844,4700.339844,0
2004-01-22,4714.560059,4766.750000,4712.189941,4762.209961,4762.209961,0
2004-01-23,4771.750000,4783.339844,4750.410156,4757.910156,4757.910156,0
2004-01-26,4759.830078,4761.419922,4720.939941,4729.080078,4729.080078,0
2004-01-27,4740.899902,4750.859863,4736.689941,4741.729980,4741.729980,0
2004-01-28,4738.640137,4745.450195,4718.959961,4745.450195,4745.450195,0
2004-01-29,4729.140137,4729.140137,4697.950195,4703.600098,4703.600098,0
2004-01-30,4720.279785,4728.569824,4709.040039,4719.580078,4719.580078,0
2004-02-02,4726.399902,4767.040039,4720.379883,4762.399902,4762.399902,0
2004-02-03,4767.620117,4771.439941,4714.830078,4728.319824,4728.319824,0
2004-02-04,4729.290039,4737.620117,4698.740234,4704.569824,4704.569824,0
2004-02-05,4695.370117,4710.450195,4689.899902,4704.310059,4704.310059,0
2004-02-06,4714.330078,4743.490234,4705.580078,4743.490234,4743.490234,0
2004-02-09,4751.609863,4807.209961,4751.609863,4805.799805,4805.799805,0
2004-02-10,4814.279785,4829.569824,4805.509766,4829.379883,4829.379883,0
2004-02-11,4832.140137,4840.629883,4818.560059,4826.439941,4826.439941,0
2004-02-12,4842.140137,4856.049805,4828.279785,4844.470215,4844.470215,0
2004-02-13,4847.549805,4874.890137,4838.330078,4847.330078,4847.330078,0
2004-02-16,4826.379883,4889.759766,4826.379883,4889.640137,4889.640137,0
2004-02-17,4890.959961,4922.009766,4890.959961,4904.250000,4904.250000,0
2004-02-18,4907.009766,4907.250000,4867.919922,4869.279785,4869.279785,0
2004-02-19,4879.890137,4900.569824,4871.569824,4898.640137,4898.640137,0
2004-02-20,4896.330078,4903.149902,4863.569824,4883.589844,4883.589844,0
2004-02-23,4891.089844,4903.830078,4869.310059,4880.890137,4880.890137,0
2004-02-24,4877.620117,4883.390137,4793.009766,4812.459961,4812.459961,0
2004-02-25,4816.169922,4816.310059,4780.759766,4798.049805,4798.049805,0
2004-02-26,4813.439941,4842.729980,4805.919922,4829.680176,4829.680176,0
2004-02-27,4841.479980,4876.660156,4841.479980,4872.790039,4872.790039,0
2004-03-01,4884.709961,4938.149902,4884.709961,4937.540039,4937.540039,0
2004-03-02,4949.319824,4975.000000,4934.060059,4945.009766,4945.009766,0
2004-03-03,4936.839844,4944.890137,4917.660156,4918.970215,4918.970215,0
2004-03-04,4920.729980,4932.910156,4916.089844,4929.649902,4929.649902,0
2004-03-05,4931.569824,4967.520020,4929.979980,4965.930176,4965.930176,0
2004-03-08,4973.919922,4990.589844,4970.129883,4980.470215,4980.470215,0
2004-03-09,4971.649902,4974.089844,4940.979980,4948.500000,4948.500000,0
2004-03-10,4934.279785,4936.220215,4870.359863,4884.810059,4884.810059,0
2004-03-11,4844.509766,4844.509766,4693.740234,4755.069824,4755.069824,0
2004-03-12,4714.129883,4755.549805,4668.009766,4755.549805,4755.549805,0
2004-03-15,4744.430176,4755.810059,4661.390137,4669.399902,4669.399902,0
2004-03-16,4647.009766,4688.120117,4611.160156,4640.189941,4640.189941,0
2004-03-17,4665.470215,4717.069824,4665.470215,4712.970215,4712.970215,0
2004-03-18,4722.549805,4731.020020,4661.740234,4661.740234,4661.740234,0
2004-03-19,4681.600098,4699.229980,4627.600098,4634.339844,4634.339844,0
2004-03-22,4616.500000,4616.970215,4498.890137,4523.529785,4523.529785,0
2004-03-23,4510.970215,4571.299805,4503.979980,4551.330078,4551.330078,0
2004-03-24,4559.500000,4593.200195,4553.640137,4566.560059,4566.560059,0
2004-03-25,4578.649902,4672.370117,4578.649902,4672.370117,4672.370117,0
2004-03-26,4693.910156,4716.240234,4674.379883,4684.470215,4684.470215,0
2004-03-29,4700.540039,4748.850098,4691.160156,4748.259766,4748.259766,0
2004-03-30,4753.950195,4753.950195,4711.100098,4731.770020,4731.770020,0
2004-03-31,4738.479980,4758.180176,4723.609863,4750.080078,4750.080078,0
2004-04-01,4757.189941,4818.060059,4756.439941,4818.060059,4818.060059,0
2004-04-02,4831.910156,4875.830078,4820.970215,4871.419922,4871.419922,0
2004-04-05,4884.580078,4913.799805,4869.399902,4913.799805,4913.799805,0
2004-04-06,4916.680176,4919.359863,4882.910156,4882.910156,4882.910156,0
2004-04-07,4876.459961,4924.839844,4875.680176,4916.169922,4916.169922,0
2004-04-08,4917.649902,4938.180176,4912.890137,4928.500000,4928.500000,0
2004-04-09,null,null,null,null,null,null
2004-04-12,null,null,null,null,null,null
2004-04-13,4952.450195,4979.359863,4941.080078,4960.950195,4960.950195,0
2004-04-14,4943.589844,4943.589844,4893.629883,4905.310059,4905.310059,0
2004-04-15,4911.509766,4933.859863,4906.750000,4910.430176,4910.430176,0
2004-04-16,4926.700195,4932.859863,4895.790039,4912.100098,4912.100098,0
2004-04-19,4915.410156,4927.529785,4901.589844,4927.450195,4927.450195,0
2004-04-20,4943.910156,5004.009766,4943.649902,4992.879883,4992.879883,0
2004-04-21,4957.839844,4983.430176,4953.279785,4970.810059,4970.810059,0
2004-04-22,4979.830078,4985.359863,4951.339844,4982.189941,4982.189941,0
2004-04-23,5009.560059,5047.240234,5005.490234,5039.520020,5039.520020,0
2004-04-26,5051.240234,5117.189941,5050.339844,5079.729980,5079.729980,0
2004-04-27,5074.859863,5089.770020,5062.049805,5083.799805,5083.799805,0
2004-04-28,5096.740234,5106.990234,5026.200195,5026.200195,5026.200195,0
2004-04-29,5003.709961,5019.419922,4958.000000,4962.629883,4962.629883,0
2004-04-30,4938.140137,4982.040039,4928.069824,4974.560059,4974.560059,0
2004-05-03,4960.689941,5015.169922,4959.839844,5012.819824,5012.819824,0
2004-05-04,5028.830078,5033.779785,4994.879883,4999.790039,4999.790039,0
2004-05-05,4998.879883,4998.879883,4947.839844,4965.459961,4965.459961,0
2004-05-06,4966.009766,4968.740234,4845.290039,4851.279785,4851.279785,0
2004-05-07,4861.109863,4868.069824,4820.080078,4848.629883,4848.629883,0
2004-05-10,4805.810059,4805.810059,4642.649902,4650.450195,4650.450195,0
2004-05-11,4669.729980,4712.939941,4656.759766,4709.419922,4709.419922,0
2004-05-12,4718.709961,4736.890137,4660.140137,4660.140137,4660.140137,0
2004-05-13,4681.060059,4735.100098,4681.060059,4734.160156,4734.160156,0
2004-05-14,4746.859863,4749.270020,4708.200195,4718.890137,4718.890137,0
2004-05-17,4695.580078,4695.580078,4572.000000,4589.029785,4589.029785,0
2004-05-18,4603.020020,4657.100098,4602.410156,4657.100098,4657.100098,0
2004-05-19,4671.149902,4794.439941,4671.149902,4794.439941,4794.439941,0
2004-05-20,4771.410156,4771.410156,4727.520020,4743.419922,4743.419922,0
2004-05-21,4756.870117,4785.859863,4750.870117,4777.160156,4777.160156,0
2004-05-24,4791.649902,4813.589844,4785.529785,4787.569824,4787.569824,0
2004-05-25,4773.759766,4776.089844,4756.319824,4769.970215,4769.970215,0
2004-05-26,4804.930176,4826.430176,4784.379883,4808.740234,4808.740234,0
2004-05-27,4806.770020,4845.930176,4801.770020,4844.359863,4844.359863,0
2004-05-28,4850.279785,4865.560059,4835.310059,4864.890137,4864.890137,0
2004-05-31,4864.359863,4887.540039,4858.790039,4887.330078,4887.330078,0
2004-06-01,4885.120117,4894.129883,4844.810059,4846.939941,4846.939941,0
2004-06-02,4857.189941,4878.910156,4853.850098,4871.250000,4871.250000,0
2004-06-03,4867.649902,4899.970215,4851.700195,4899.970215,4899.970215,0
2004-06-04,4905.859863,4938.410156,4895.390137,4937.750000,4937.750000,0
2004-06-07,4962.009766,4980.629883,4957.379883,4973.040039,4973.040039,0
2004-06-08,4983.379883,4985.069824,4958.000000,4981.399902,4981.399902,0
2004-06-09,4979.979980,4990.350098,4961.299805,4961.299805,4961.299805,0
2004-06-10,4965.080078,4971.939941,4951.899902,4956.609863,4956.609863,0
2004-06-11,4953.770020,4965.410156,4946.560059,4957.669922,4957.669922,0
2004-06-14,4957.229980,4965.490234,4906.330078,4921.660156,4921.660156,0
2004-06-15,4920.919922,4929.890137,4886.430176,4929.890137,4929.890137,0
2004-06-16,4937.040039,4963.209961,4930.410156,4962.149902,4962.149902,0
2004-06-17,4956.149902,4983.319824,4953.720215,4974.640137,4974.640137,0
2004-06-18,4970.859863,4973.750000,4950.089844,4968.910156,4968.910156,0
2004-06-21,4978.250000,4994.490234,4976.680176,4989.189941,4989.189941,0
2004-06-22,4975.209961,4994.819824,4961.350098,4964.879883,4964.879883,0
2004-06-23,4979.649902,4998.529785,4974.970215,4992.299805,4992.299805,0
2004-06-24,5006.600098,5039.990234,5006.600098,5036.529785,5036.529785,0
2004-06-25,5023.640137,5033.390137,5010.919922,5033.339844,5033.339844,0
2004-06-28,5032.450195,5086.779785,5022.720215,5086.779785,5086.779785,0
2004-06-29,5079.649902,5104.350098,5062.620117,5098.189941,5098.189941,0
2004-06-30,5106.060059,5111.839844,5096.379883,5110.930176,5110.930176,0
2004-07-01,5116.910156,5135.479980,5097.450195,5098.299805,5098.299805,0
2004-07-02,5078.770020,5097.669922,5042.919922,5048.290039,5048.290039,0
2004-07-05,5044.970215,5062.629883,5040.270020,5047.149902,5047.149902,0
2004-07-06,5044.910156,5057.479980,5000.620117,5008.660156,5008.660156,0
2004-07-07,5003.970215,5021.240234,4991.770020,4996.709961,4996.709961,0
2004-07-08,4987.540039,4997.180176,4962.220215,4996.450195,4996.450195,0
2004-07-09,4985.549805,4996.390137,4962.589844,4996.390137,4996.390137,0
2004-07-12,4988.700195,4995.160156,4945.979980,4954.560059,4954.560059,0
2004-07-13,4956.479980,4958.700195,4932.250000,4948.629883,4948.629883,0
2004-07-14,4932.310059,4938.279785,4902.810059,4934.859863,4934.859863,0
2004-07-15,4944.700195,4944.700195,4911.209961,4914.950195,4914.950195,0
2004-07-16,4917.169922,4953.870117,4916.540039,4944.129883,4944.129883,0
2004-07-19,4922.899902,4951.930176,4921.790039,4924.759766,4924.759766,0
2004-07-20,4908.689941,4949.290039,4900.020020,4945.000000,4945.000000,0
2004-07-21,4965.990234,5022.560059,4965.990234,5006.330078,5006.330078,0
2004-07-22,4992.240234,4992.240234,4939.680176,4941.350098,4941.350098,0
2004-07-23,4943.620117,4953.479980,4920.660156,4925.410156,4925.410156,0
2004-07-26,4919.350098,4941.819824,4895.549805,4898.919922,4898.919922,0
2004-07-27,4906.580078,4950.279785,4893.859863,4945.959961,4945.959961,0
2004-07-28,4970.339844,4991.990234,4966.509766,4973.569824,4973.569824,0
2004-07-29,4982.120117,5000.160156,4973.569824,4996.040039,4996.040039,0
2004-07-30,4993.279785,5019.479980,4978.750000,5014.290039,5014.290039,0
2004-08-02,5004.330078,5004.330078,4976.680176,4993.990234,4993.990234,0
2004-08-03,4989.729980,4993.080078,4960.350098,4970.859863,4970.859863,0
2004-08-04,4960.120117,4960.970215,4881.700195,4888.000000,4888.000000,0
2004-08-05,4912.740234,4942.919922,4910.350098,4928.950195,4928.950195,0
2004-08-06,4891.529785,4891.899902,4805.259766,4817.200195,4817.200195,0
2004-08-09,4816.709961,4826.879883,4709.100098,4734.990234,4734.990234,0
2004-08-10,4736.970215,4789.839844,4730.259766,4788.279785,4788.279785,0
2004-08-11,4799.660156,4800.700195,4718.609863,4750.870117,4750.870117,0
2004-08-12,4760.890137,4795.660156,4736.680176,4753.640137,4753.640137,0
2004-08-13,4714.589844,4766.709961,4713.680176,4762.290039,4762.290039,0
2004-08-16,4761.259766,4795.859863,4734.899902,4795.250000,4795.250000,0
2004-08-17,4800.729980,4856.830078,4797.100098,4842.560059,4842.560059,0
2004-08-18,4839.169922,4857.830078,4833.839844,4856.569824,4856.569824,0
2004-08-19,4871.709961,4890.029785,4843.729980,4854.899902,4854.899902,0
2004-08-20,4844.470215,4844.470215,4817.479980,4839.700195,4839.700195,0
2004-08-23,4846.470215,4855.020020,4828.950195,4850.959961,4850.959961,0
2004-08-24,4839.680176,4878.250000,4839.169922,4868.379883,4868.379883,0
2004-08-25,4874.970215,4877.399902,4848.189941,4876.529785,4876.529785,0
2004-08-26,4885.390137,4904.120117,4881.990234,4904.120117,4904.120117,0
2004-08-27,4906.839844,4925.600098,4899.660156,4924.270020,4924.270020,0
2004-08-30,4925.529785,4925.529785,4911.770020,4923.569824,4923.569824,0
2004-08-31,4911.319824,4911.700195,4861.020020,4874.520020,4874.520020,0
2004-09-01,4887.339844,4901.979980,4875.020020,4885.729980,4885.729980,0
2004-09-02,4877.839844,4896.419922,4856.120117,4889.520020,4889.520020,0
2004-09-03,4875.819824,4921.770020,4875.459961,4918.759766,4918.759766,0
2004-09-06,4926.879883,4951.000000,4917.359863,4939.589844,4939.589844,0
2004-09-07,4950.740234,4990.810059,4940.959961,4984.009766,4984.009766,0
2004-09-08,4969.520020,4976.970215,4954.660156,4964.370117,4964.370117,0
2004-09-09,4951.000000,4963.640137,4941.720215,4948.879883,4948.879883,0
2004-09-10,4947.100098,4977.020020,4943.410156,4977.020020,4977.020020,0
2004-09-13,4983.560059,5033.890137,4983.560059,5033.890137,5033.890137,0
2004-09-14,5025.250000,5033.350098,5009.689941,5010.029785,5010.029785,0
2004-09-15,5001.700195,5034.890137,4999.750000,5013.470215,5013.470215,0
2004-09-16,5015.410156,5048.509766,5015.410156,5036.830078,5036.830078,0
2004-09-17,5043.620117,5076.470215,5039.149902,5061.160156,5061.160156,0
2004-09-20,5067.089844,5071.379883,5028.759766,5041.669922,5041.669922,0
2004-09-21,5043.750000,5062.049805,5037.200195,5062.049805,5062.049805,0
2004-09-22,5055.250000,5083.759766,5049.620117,5059.270020,5059.270020,0
2004-09-23,5034.790039,5040.009766,4987.790039,5000.979980,5000.979980,0
2004-09-24,5000.270020,5012.910156,4983.390137,5012.879883,5012.879883,0
2004-09-27,5002.299805,5005.540039,4969.680176,4974.339844,4974.339844,0
2004-09-28,4961.689941,4989.859863,4939.370117,4986.319824,4986.319824,0
2004-09-29,4981.250000,5028.950195,4978.870117,5022.950195,5022.950195,0
2004-09-30,5038.180176,5040.680176,5000.910156,5014.359863,5014.359863,0
2004-10-01,5016.040039,5066.569824,5016.020020,5065.879883,5065.879883,0
2004-10-04,5088.399902,5147.450195,5088.399902,5140.470215,5140.470215,0
2004-10-05,5134.390137,5166.890137,5130.029785,5156.200195,5156.200195,0
2004-10-06,5156.790039,5172.189941,5127.299805,5140.589844,5140.589844,0
2004-10-07,5142.020020,5148.830078,5107.649902,5120.669922,5120.669922,0
2004-10-08,5101.779785,5127.770020,5066.830078,5116.279785,5116.279785,0
2004-10-11,5109.350098,5132.689941,5108.040039,5131.509766,5131.509766,0
2004-10-12,5115.290039,5116.259766,5074.500000,5086.640137,5086.640137,0
2004-10-13,5096.430176,5114.180176,5080.810059,5085.740234,5085.740234,0
2004-10-14,5072.029785,5085.040039,5059.080078,5063.080078,5063.080078,0
2004-10-15,5040.060059,5051.930176,5021.129883,5050.589844,5050.589844,0
2004-10-18,5053.680176,5053.790039,5017.390137,5027.810059,5027.810059,0
2004-10-19,5035.580078,5072.319824,5035.580078,5057.629883,5057.629883,0
2004-10-20,5046.939941,5050.819824,5022.379883,5038.540039,5038.540039,0
2004-10-21,5045.950195,5058.939941,5024.830078,5058.310059,5058.310059,0
2004-10-22,5050.490234,5069.600098,5047.120117,5060.410156,5060.410156,0
2004-10-25,5025.020020,5028.459961,4973.459961,4973.629883,4973.629883,0
2004-10-26,4984.169922,4990.979980,4976.200195,4983.229980,4983.229980,0
2004-10-27,4994.589844,5045.379883,4994.589844,5045.379883,5045.379883,0
2004-10-28,5065.490234,5084.669922,5055.660156,5064.890137,5064.890137,0
2004-10-29,5060.089844,5070.089844,5038.759766,5050.390137,5050.390137,0
2004-11-01,5052.879883,5085.319824,5043.259766,5085.040039,5085.040039,0
2004-11-02,5092.509766,5112.109863,5080.600098,5112.109863,5112.109863,0
2004-11-03,5122.100098,5130.799805,5100.089844,5112.950195,5112.950195,0
2004-11-04,5118.310059,5124.200195,5098.689941,5124.200195,5124.200195,0
2004-11-05,5151.120117,5176.430176,5142.660156,5152.209961,5152.209961,0
2004-11-08,5153.089844,5162.879883,5141.180176,5161.529785,5161.529785,0
2004-11-09,5161.810059,5167.479980,5145.970215,5157.859863,5157.859863,0
2004-11-10,5168.240234,5201.350098,5166.520020,5201.350098,5201.350098,0
2004-11-11,5210.660156,5233.770020,5191.750000,5232.270020,5232.270020,0
2004-11-12,5247.310059,5251.189941,5197.379883,5199.689941,5199.689941,0
2004-11-15,5215.569824,5239.229980,5200.350098,5206.490234,5206.490234,0
2004-11-16,5212.140137,5212.140137,5178.470215,5189.040039,5189.040039,0
2004-11-17,5184.009766,5224.129883,5182.330078,5224.129883,5224.129883,0
2004-11-18,5216.529785,5241.540039,5207.810059,5241.410156,5241.410156,0
2004-11-19,5239.609863,5266.910156,5238.290039,5254.189941,5254.189941,0
2004-11-22,5231.240234,5231.240234,5180.790039,5204.029785,5204.029785,0
2004-11-23,5211.120117,5234.899902,5210.790039,5220.370117,5220.370117,0
2004-11-24,5233.959961,5244.049805,5226.470215,5238.910156,5238.910156,0
2004-11-25,5247.379883,5255.109863,5233.959961,5247.669922,5247.669922,0
2004-11-26,5247.870117,5247.870117,5216.720215,5238.379883,5238.379883,0
2004-11-29,5244.939941,5287.890137,5244.669922,5264.290039,5264.290039,0
2004-11-30,5278.430176,5281.040039,5259.339844,5272.209961,5272.209961,0
2004-12-01,5271.069824,5306.250000,5266.189941,5301.939941,5301.939941,0
2004-12-02,5317.810059,5341.149902,5314.200195,5340.160156,5340.160156,0
2004-12-03,5350.649902,5378.680176,5347.270020,5363.500000,5363.500000,0
2004-12-06,5363.600098,5367.879883,5334.370117,5339.240234,5339.240234,0
2004-12-07,5334.439941,5364.540039,5328.319824,5357.100098,5357.100098,0
2004-12-08,5344.560059,5347.160156,5327.680176,5332.500000,5332.500000,0
2004-12-09,5328.500000,5341.970215,5282.279785,5292.169922,5292.169922,0
2004-12-10,5298.779785,5308.500000,5293.930176,5301.220215,5301.220215,0
2004-12-13,5285.759766,5307.779785,5279.450195,5306.060059,5306.060059,0
2004-12-14,5306.810059,5317.839844,5294.410156,5299.299805,5299.299805,0
2004-12-15,5305.490234,5315.430176,5277.750000,5315.430176,5315.430176,0
2004-12-16,5312.870117,5321.589844,5294.810059,5313.549805,5313.549805,0
2004-12-17,5317.990234,5335.830078,5314.109863,5323.660156,5323.660156,0
2004-12-20,5317.540039,5355.330078,5316.490234,5348.580078,5348.580078,0
2004-12-21,5343.419922,5364.500000,5338.799805,5364.500000,5364.500000,0
2004-12-22,5375.649902,5375.959961,5359.419922,5364.229980,5364.229980,0
2004-12-23,5371.330078,5371.899902,5351.810059,5368.040039,5368.040039,0
2004-12-24,null,null,null,null,null,null
2004-12-27,5366.270020,5367.290039,5353.629883,5364.189941,5364.189941,0
2004-12-28,5365.970215,5366.720215,5346.660156,5365.939941,5365.939941,0
2004-12-29,5363.080078,5366.439941,5334.609863,5343.930176,5343.930176,0
2004-12-30,5342.229980,5378.740234,5341.950195,5375.740234,5375.740234,0
2004-12-31,null,null,null,null,null,null
2005-01-03,5385.439941,5432.569824,5382.930176,5423.290039,5423.290039,0
2005-01-04,5418.910156,5435.660156,5412.220215,5435.660156,5435.660156,0
2005-01-05,5412.419922,5423.799805,5401.520020,5409.810059,5409.810059,0
2005-01-06,5409.899902,5439.240234,5409.580078,5436.689941,5436.689941,0
2005-01-07,5428.799805,5479.830078,5425.439941,5478.799805,5478.799805,0
2005-01-10,5486.240234,5493.979980,5473.399902,5490.629883,5490.629883,0
2005-01-11,5489.350098,5497.350098,5447.330078,5454.589844,5454.589844,0
2005-01-12,5449.750000,5456.439941,5400.390137,5412.569824,5412.569824,0
2005-01-13,5426.120117,5448.870117,5423.359863,5447.399902,5447.399902,0
2005-01-14,5432.209961,5494.399902,5425.689941,5494.399902,5494.399902,0
2005-01-17,5512.009766,5541.680176,5512.009766,5541.569824,5541.569824,0
2005-01-18,5543.459961,5551.180176,5518.959961,5550.370117,5550.370117,0
2005-01-19,5558.259766,5563.990234,5540.740234,5541.410156,5541.410156,0
2005-01-20,5529.669922,5529.669922,5496.169922,5511.180176,5511.180176,0
2005-01-21,5507.680176,5531.930176,5499.919922,5529.540039,5529.540039,0
2005-01-24,5535.569824,5535.569824,5509.290039,5533.350098,5533.350098,0
2005-01-25,5534.580078,5587.970215,5534.339844,5581.209961,5581.209961,0
2005-01-26,5587.069824,5601.750000,5581.799805,5587.029785,5587.029785,0
2005-01-27,5582.180176,5589.259766,5556.910156,5570.649902,5570.649902,0
2005-01-28,5574.220215,5595.759766,5569.799805,5573.129883,5573.129883,0
2005-01-31,5586.390137,5636.970215,5586.390137,5636.970215,5636.970215,0
2005-02-01,5644.649902,5658.259766,5631.470215,5657.750000,5657.750000,0
2005-02-02,5667.299805,5716.080078,5667.299805,5715.000000,5715.000000,0
2005-02-03,5721.759766,5731.870117,5695.509766,5703.930176,5703.930176,0
2005-02-04,5697.669922,5754.060059,5697.669922,5751.029785,5751.029785,0
2005-02-07,5766.000000,5778.600098,5748.609863,5760.100098,5760.100098,0
2005-02-08,5753.509766,5763.850098,5744.330078,5760.479980,5760.479980,0
2005-02-09,5756.759766,5759.810059,5736.959961,5748.259766,5748.259766,0
2005-02-10,5739.720215,5753.919922,5698.080078,5700.089844,5700.089844,0
2005-02-11,5699.339844,5748.580078,5697.450195,5748.580078,5748.580078,0
2005-02-14,5750.879883,5750.879883,5721.870117,5732.459961,5732.459961,0
2005-02-15,5720.779785,5738.240234,5702.790039,5732.330078,5732.330078,0
2005-02-16,5736.379883,5742.029785,5716.180176,5731.799805,5731.799805,0
2005-02-17,5736.490234,5778.729980,5736.490234,5768.899902,5768.899902,0
2005-02-18,5770.069824,5804.069824,5765.390137,5792.540039,5792.540039,0
2005-02-21,5793.529785,5814.549805,5788.419922,5788.939941,5788.939941,0
2005-02-22,5783.149902,5784.629883,5722.899902,5735.459961,5735.459961,0
2005-02-23,5696.640137,5696.640137,5666.410156,5684.479980,5684.479980,0
2005-02-24,5696.430176,5720.020020,5686.240234,5711.149902,5711.149902,0
2005-02-25,5728.270020,5773.890137,5728.270020,5749.229980,5749.229980,0
2005-02-28,5759.140137,5777.140137,5758.529785,5771.779785,5771.779785,0
2005-03-01,5764.580078,5792.520020,5761.100098,5776.770020,5776.770020,0
2005-03-02,5785.560059,5799.160156,5773.319824,5787.540039,5787.540039,0
2005-03-03,5783.120117,5789.089844,5773.310059,5776.240234,5776.240234,0
